person_id,household_id,age,sex,education_level,is_employed
9438,2653,2,Female,None,0
9439,2653,0,Female,Secondary,0
9440,2653,25,Female,Secondary,1
9441,2654,28,Male,Secondary,0
9442,2654,12,Male,Tertiary,0
9443,2654,29,Male,Secondary,0
9444,2654,7,Male,Secondary,0
9445,2654,48,Female,Secondary,1
9446,2655,5,Male,Secondary,0
9447,2656,0,Male,Secondary,0
9448,2656,36,Female,Secondary,1
9449,2656,27,Male,Primary,0
9450,2656,1,Male,Secondary,0
9451,2656,6,Male,Tertiary,0
9452,2656,0,Female,Secondary,0
9453,2657,20,Female,Tertiary,0
9454,2657,21,Female,Primary,0
9455,2657,32,Female,Tertiary,0
9456,2657,14,Female,Secondary,0
9457,2658,0,Female,Secondary,0
9458,2658,0,Female,Secondary,0
9459,2658,1,Female,Tertiary,0
9460,2658,15,Female,Secondary,0
9461,2658,41,Female,Secondary,1
9462,2658,25,Female,Secondary,1
9463,2658,6,Female,Secondary,0
9464,2659,7,Male,Primary,0
9465,2659,13,Female,Primary,0
9466,2660,32,Female,Secondary,1
9467,2660,10,Female,Secondary,0
9468,2660,25,Female,Secondary,1
9469,2660,49,Male,Secondary,0
9470,2660,7,Female,Primary,0
9471,2660,56,Male,None,1
9472,2660,33,Female,Secondary,0
9473,2661,34,Female,Primary,1
9474,2661,20,Female,Secondary,0
9475,2661,26,Female,Tertiary,0
9476,2661,44,Female,Secondary,0
9477,2662,0,Male,Tertiary,0
9478,2662,52,Female,Primary,0
9479,2663,44,Female,Secondary,0
9480,2663,37,Female,Secondary,1
9481,2663,17,Female,Tertiary,0
9482,2663,0,Female,Secondary,0
9483,2664,10,Male,Secondary,0
9484,2664,5,Male,Secondary,0
9485,2664,42,Male,Primary,0
9486,2664,32,Female,Primary,1
9487,2664,13,Male,Tertiary,0
9488,2664,3,Female,Secondary,0
9489,2664,35,Female,Secondary,1
9490,2665,53,Female,Primary,1
9491,2666,37,Male,Tertiary,1
9492,2666,19,Female,Primary,1
9493,2666,37,Male,Primary,1
9494,2666,54,Female,Tertiary,1
9495,2667,13,Female,Secondary,0
9496,2667,43,Male,Secondary,1
9497,2667,25,Female,Secondary,0
9498,2667,46,Male,Tertiary,0
9499,2667,16,Female,Secondary,0
9500,2668,30,Female,Secondary,1
9501,2668,4,Female,Primary,0
9502,2668,49,Male,Tertiary,0
9503,2669,12,Female,Tertiary,0
9504,2669,52,Female,Secondary,0
9505,2670,35,Female,Secondary,0
9506,2670,37,Female,Secondary,1
9507,2670,51,Male,Secondary,1
9508,2671,32,Female,Tertiary,1
9509,2672,16,Female,Tertiary,0
9510,2672,29,Female,Tertiary,1
9511,2673,0,Female,Primary,0
9512,2673,25,Male,Secondary,0
9513,2673,43,Male,Tertiary,1
9514,2673,20,Male,Secondary,0
9515,2674,29,Male,None,1
9516,2674,30,Female,Secondary,1
9517,2674,28,Male,None,1
9518,2675,8,Male,Primary,0
9519,2675,57,Male,Secondary,0
9520,2675,53,Female,Primary,0
9521,2676,53,Female,Secondary,0
9522,2676,31,Female,None,0
9523,2676,28,Male,None,1
9524,2677,57,Male,Secondary,0
9525,2677,0,Female,Secondary,0
9526,2677,36,Female,Tertiary,0
9527,2677,23,Female,None,0
9528,2677,5,Male,None,0
9529,2677,49,Male,Primary,0
9530,2677,47,Female,Secondary,1
9531,2678,42,Female,Primary,0
9532,2678,27,Male,Tertiary,1
9533,2678,13,Male,Secondary,0
9534,2678,34,Male,Secondary,1
9535,2678,49,Male,Secondary,1
9536,2678,55,Female,Secondary,0
9537,2679,0,Female,Tertiary,0
9538,2679,18,Female,None,1
9539,2680,18,Female,Primary,0
9540,2680,22,Male,None,0
9541,2680,27,Male,Secondary,0
9542,2680,34,Male,Primary,1
9543,2680,57,Male,Tertiary,1
9544,2681,22,Female,Primary,0
9545,2681,15,Female,Primary,0
9546,2681,11,Male,Primary,0
9547,2681,47,Male,Primary,0
9548,2681,66,Male,Secondary,1
9549,2681,46,Male,None,1
9550,2681,34,Female,Primary,0
9551,2682,22,Female,Secondary,0
9552,2682,13,Male,Secondary,0
9553,2683,26,Female,Primary,0
9554,2683,7,Male,Secondary,0
9555,2683,36,Female,Tertiary,1
9556,2684,27,Female,Tertiary,1
9557,2684,29,Female,Secondary,1
9558,2684,33,Male,Secondary,0
9559,2684,50,Male,Primary,1
9560,2685,10,Male,Primary,0
9561,2685,27,Male,Primary,1
9562,2685,16,Female,Tertiary,0
9563,2686,0,Female,Secondary,0
9564,2686,18,Male,Primary,1
9565,2686,59,Female,Secondary,0
9566,2686,11,Male,Primary,0
9567,2687,37,Male,Tertiary,0
9568,2687,21,Female,Secondary,1
9569,2687,12,Female,None,0
9570,2687,17,Female,Secondary,0
9571,2688,30,Female,Secondary,1
9572,2688,42,Male,Tertiary,1
9573,2689,37,Female,Primary,0
9574,2689,0,Female,Primary,0
9575,2689,16,Male,Tertiary,0
9576,2689,35,Male,Primary,0
9577,2690,0,Female,Primary,0
9578,2691,19,Male,Primary,1
9579,2691,17,Male,Secondary,0
9580,2691,50,Male,Primary,0
9581,2691,33,Female,Secondary,0
9582,2691,13,Female,Secondary,0
9583,2692,8,Female,Primary,0
9584,2692,50,Male,Secondary,0
9585,2692,13,Female,Tertiary,0
9586,2692,43,Female,Primary,1
9587,2693,39,Female,Tertiary,1
9588,2693,64,Female,Secondary,0
9589,2693,30,Female,Primary,0
9590,2694,41,Female,Tertiary,0
9591,2694,22,Male,Secondary,1
9592,2695,34,Female,None,1
9593,2695,41,Male,Tertiary,0
9594,2695,27,Female,Primary,1
9595,2696,22,Male,Tertiary,0
9596,2696,11,Male,Secondary,0
9597,2696,35,Female,Secondary,0
9598,2696,5,Male,Secondary,0
9599,2697,41,Female,Secondary,1
9600,2697,62,Male,Secondary,1
9601,2697,22,Male,Secondary,0
9602,2697,29,Female,Primary,0
9603,2698,0,Male,None,0
9604,2698,46,Male,Secondary,1
9605,2698,43,Male,Tertiary,0
9606,2698,52,Female,Tertiary,1
9607,2698,21,Male,Tertiary,0
9608,2699,39,Female,Primary,1
9609,2699,54,Female,Secondary,0
9610,2699,26,Female,None,1
9611,2699,0,Female,Secondary,0
9612,2699,29,Male,Secondary,1
9613,2699,21,Male,Secondary,0
9614,2699,26,Female,Tertiary,1
9615,2700,23,Female,Tertiary,0
9616,2700,1,Male,Primary,0
9617,2700,18,Male,Secondary,1
9618,2700,27,Female,None,0
9619,2700,29,Male,Secondary,0
9620,2701,34,Male,None,1
9621,2702,0,Male,Secondary,0
9622,2702,32,Male,Primary,1
9623,2703,21,Male,None,0
9624,2703,24,Male,Secondary,1
9625,2704,7,Female,Secondary,0
9626,2704,18,Female,Primary,1
9627,2705,26,Male,Secondary,1
9628,2705,48,Female,Secondary,1
9629,2705,0,Female,Tertiary,0
9630,2705,5,Female,Primary,0
9631,2706,46,Male,Secondary,1
9632,2706,15,Female,Primary,0
9633,2707,32,Male,Secondary,0
9634,2707,29,Male,Secondary,0
9635,2708,17,Male,Secondary,0
9636,2708,17,Male,Primary,0
9637,2708,27,Male,Primary,0
9638,2708,10,Male,Primary,0
9639,2708,37,Female,Secondary,1
9640,2708,10,Female,Secondary,0
9641,2709,40,Female,Primary,0
9642,2709,39,Male,Primary,1
9643,2709,37,Male,Secondary,0
9644,2709,27,Female,Primary,0
9645,2710,3,Male,Tertiary,0
9646,2710,7,Female,Primary,0
9647,2710,38,Female,Secondary,1
9648,2710,23,Female,Tertiary,0
9649,2711,31,Male,Tertiary,0
9650,2712,7,Female,None,0
9651,2713,8,Female,Secondary,0
9652,2713,19,Female,Tertiary,0
9653,2714,39,Male,Secondary,1
9654,2714,12,Female,Tertiary,0
9655,2714,34,Female,None,1
9656,2714,61,Female,None,0
9657,2714,11,Male,Primary,0
9658,2714,26,Female,Secondary,0
9659,2714,12,Female,Tertiary,0
9660,2715,0,Female,Tertiary,0
9661,2715,33,Male,Secondary,1
9662,2715,5,Female,Tertiary,0
9663,2716,0,Male,Tertiary,0
9664,2716,53,Male,Secondary,1
9665,2716,35,Female,Tertiary,1
9666,2716,0,Female,Secondary,0
9667,2717,11,Female,Tertiary,0
9668,2717,0,Female,Secondary,0
9669,2717,4,Female,Primary,0
9670,2717,4,Female,Primary,0
9671,2718,48,Male,Primary,1
9672,2718,39,Male,None,0
9673,2718,46,Female,Secondary,0
9674,2718,31,Female,Secondary,1
9675,2718,16,Female,Secondary,0
9676,2718,0,Male,Primary,0
9677,2718,0,Female,Secondary,0
9678,2719,37,Female,Primary,1
9679,2719,39,Female,Secondary,1
9680,2719,0,Female,Tertiary,0
9681,2719,58,Female,Primary,1
9682,2719,31,Male,Primary,0
9683,2719,41,Female,Tertiary,1
9684,2720,24,Female,Tertiary,1
9685,2720,13,Female,None,0
9686,2720,17,Male,Secondary,0
9687,2720,35,Male,Secondary,1
9688,2720,22,Male,Secondary,1
9689,2720,0,Male,Secondary,0
9690,2720,40,Male,Secondary,1
9691,2721,29,Female,Secondary,0
9692,2721,23,Male,Tertiary,0
9693,2721,43,Female,Primary,0
9694,2721,35,Male,None,0
9695,2722,21,Male,None,0
9696,2722,33,Male,Tertiary,0
9697,2722,16,Male,Secondary,0
9698,2723,48,Male,Tertiary,0
9699,2723,48,Male,Secondary,1
9700,2723,11,Male,Secondary,0
9701,2723,31,Male,None,1
9702,2723,65,Male,Secondary,1
9703,2723,30,Male,Tertiary,1
9704,2724,21,Female,Secondary,1
9705,2724,37,Female,Secondary,1
9706,2725,22,Male,Tertiary,0
9707,2725,3,Female,Primary,0
9708,2725,23,Male,Primary,0
9709,2725,16,Male,Primary,0
9710,2725,44,Male,Secondary,1
9711,2725,0,Female,Tertiary,0
9712,2726,45,Male,None,1
9713,2726,35,Male,Secondary,1
9714,2726,33,Female,Primary,0
9715,2726,23,Male,Primary,0
9716,2727,39,Female,Secondary,1
9717,2727,36,Male,Secondary,1
9718,2727,54,Female,None,1
9719,2728,11,Male,Secondary,0
9720,2728,31,Female,Tertiary,1
9721,2728,17,Female,Secondary,0
9722,2729,4,Male,Secondary,0
9723,2730,33,Female,None,1
9724,2730,10,Male,None,0
9725,2730,26,Male,Primary,1
9726,2730,0,Female,Secondary,0
9727,2731,53,Female,None,1
9728,2731,23,Male,Tertiary,1
9729,2731,12,Female,Secondary,0
9730,2731,41,Male,Secondary,1
9731,2732,13,Male,Tertiary,0
9732,2732,26,Female,Secondary,1
9733,2732,71,Female,Primary,1
9734,2732,16,Male,Secondary,0
9735,2732,0,Female,Secondary,0
9736,2733,25,Female,Secondary,0
9737,2733,0,Female,Tertiary,0
9738,2733,21,Female,Secondary,0
9739,2733,60,Female,Tertiary,0
9740,2733,10,Female,Secondary,0
9741,2733,14,Female,Primary,0
9742,2734,37,Female,Secondary,1
9743,2734,28,Male,Primary,1
9744,2734,25,Female,Secondary,0
9745,2734,33,Female,Primary,1
9746,2735,1,Female,Tertiary,0
9747,2735,22,Male,Primary,0
9748,2736,50,Male,Primary,1
9749,2736,31,Female,Primary,0
9750,2736,14,Female,Secondary,0
9751,2736,62,Male,None,0
9752,2736,43,Female,Tertiary,0
9753,2736,49,Female,Secondary,1
9754,2737,10,Female,Primary,0
9755,2737,56,Male,Secondary,1
9756,2737,58,Male,Primary,0
9757,2737,52,Female,Secondary,0
9758,2737,35,Male,Secondary,1
9759,2737,27,Male,Tertiary,0
9760,2738,5,Female,Secondary,0
9761,2738,26,Male,Secondary,1
9762,2738,13,Female,Tertiary,0
9763,2738,30,Female,Secondary,1
9764,2739,13,Male,Tertiary,0
9765,2739,54,Male,Secondary,0
9766,2739,10,Female,Primary,0
9767,2740,43,Male,Primary,1
9768,2740,16,Male,Secondary,0
9769,2740,36,Female,Primary,0
9770,2740,4,Female,Secondary,0
9771,2741,29,Female,None,1
9772,2741,24,Female,Secondary,0
9773,2742,52,Female,Primary,1
9774,2743,24,Female,Primary,0
9775,2743,18,Male,None,0
9776,2744,35,Male,Secondary,1
9777,2744,33,Male,Secondary,0
9778,2744,38,Female,Tertiary,0
9779,2744,52,Male,Secondary,0
9780,2745,38,Female,Secondary,1
9781,2745,12,Male,Secondary,0
9782,2745,17,Male,Primary,0
9783,2745,40,Male,Secondary,1
9784,2746,25,Female,Secondary,1
9785,2746,51,Male,Primary,0
9786,2746,35,Male,Secondary,1
9787,2746,95,Male,Secondary,0
9788,2747,34,Female,Primary,0
9789,2747,37,Male,Tertiary,1
9790,2747,0,Male,Secondary,0
9791,2747,25,Male,Primary,1
9792,2747,36,Female,Tertiary,0
9793,2748,14,Male,Secondary,0
9794,2749,40,Male,Tertiary,0
9795,2749,29,Male,Primary,1
9796,2749,17,Female,Primary,0
9797,2749,18,Male,Tertiary,1
9798,2750,45,Female,Secondary,1
9799,2751,27,Female,Secondary,1
9800,2751,39,Female,Tertiary,0
9801,2751,33,Female,Tertiary,0
9802,2751,12,Male,Secondary,0
9803,2752,0,Male,None,0
9804,2752,0,Male,Primary,0
9805,2753,25,Male,Secondary,0
9806,2753,9,Female,Primary,0
9807,2753,44,Male,Secondary,1
9808,2753,65,Male,Tertiary,0
9809,2753,32,Male,Tertiary,0
9810,2753,0,Female,Primary,0
9811,2754,33,Female,Secondary,1
9812,2754,32,Female,None,0
9813,2754,15,Female,Secondary,0
9814,2754,19,Male,Primary,0
9815,2755,0,Male,Secondary,0
9816,2755,35,Male,Secondary,0
9817,2755,22,Female,Primary,0
9818,2755,33,Male,Tertiary,0
9819,2756,56,Female,Tertiary,1
9820,2756,32,Male,Secondary,0
9821,2756,41,Female,Secondary,0
9822,2756,38,Male,Primary,0
9823,2756,14,Female,Secondary,0
9824,2756,14,Female,Tertiary,0
9825,2757,9,Male,Secondary,0
9826,2757,2,Male,Secondary,0
9827,2757,49,Female,Secondary,1
9828,2757,0,Female,None,0
9829,2757,39,Female,Primary,0
9830,2757,9,Female,Tertiary,0
9831,2758,0,Male,Tertiary,0
9832,2759,16,Male,Primary,0
9833,2759,22,Female,Secondary,0
9834,2759,23,Male,Primary,1
9835,2759,45,Male,Secondary,1
9836,2759,37,Female,Secondary,1
9837,2759,24,Female,Tertiary,1
9838,2760,50,Male,Secondary,0
9839,2760,7,Male,None,0
9840,2760,19,Male,Secondary,0
9841,2761,37,Male,Tertiary,1
9842,2761,54,Female,Secondary,1
9843,2761,41,Male,Primary,0
9844,2762,50,Male,Tertiary,0
9845,2762,0,Male,Tertiary,0
9846,2762,28,Male,None,0
9847,2762,29,Female,Secondary,0
9848,2763,0,Female,Primary,0
9849,2764,19,Male,Primary,0
9850,2764,28,Male,Primary,1
9851,2764,24,Female,Primary,0
9852,2764,14,Male,Secondary,0
9853,2764,22,Female,Primary,0
9854,2765,24,Male,Secondary,0
9855,2765,25,Female,Primary,1
9856,2765,5,Male,Secondary,0
9857,2765,42,Female,Secondary,0
9858,2765,0,Female,Tertiary,0
9859,2766,76,Male,Secondary,1
9860,2766,28,Female,Tertiary,1
9861,2766,0,Female,Secondary,0
9862,2766,19,Female,None,0
9863,2766,2,Female,Secondary,0
9864,2766,4,Female,Primary,0
9865,2766,39,Female,Primary,1
9866,2767,53,Female,Tertiary,1
9867,2767,44,Male,Primary,1
9868,2767,29,Female,Secondary,0
9869,2767,45,Female,Secondary,1
9870,2767,44,Male,Primary,0
9871,2768,30,Male,None,0
9872,2768,0,Male,Tertiary,0
9873,2769,18,Male,Secondary,0
9874,2769,12,Male,Primary,0
9875,2769,15,Female,Secondary,0
9876,2769,46,Male,Primary,0
9877,2770,35,Female,Secondary,1
9878,2771,17,Female,Secondary,0
9879,2771,53,Female,Primary,0
9880,2772,16,Male,Tertiary,0
9881,2772,26,Female,Primary,0
9882,2773,36,Male,Secondary,1
9883,2773,23,Male,Secondary,1
9884,2774,27,Male,Primary,1
9885,2774,29,Male,Tertiary,1
9886,2775,43,Male,Secondary,0
9887,2775,33,Female,Primary,0
9888,2775,38,Male,Secondary,0
9889,2775,15,Male,Secondary,0
9890,2776,40,Male,Tertiary,1
9891,2776,16,Female,None,0
9892,2777,4,Female,Tertiary,0
9893,2777,0,Female,Secondary,0
9894,2777,37,Female,Secondary,0
9895,2778,39,Male,Secondary,1
9896,2778,5,Female,None,0
9897,2778,0,Female,Secondary,0
9898,2778,3,Male,Tertiary,0
9899,2779,24,Male,Secondary,1
9900,2779,24,Female,Tertiary,0
9901,2779,27,Male,Secondary,0
9902,2780,65,Male,Secondary,0
9903,2780,2,Female,Tertiary,0
9904,2781,56,Male,Primary,0
9905,2781,0,Female,Secondary,0
9906,2781,14,Female,Secondary,0
9907,2782,13,Male,Primary,0
9908,2782,47,Male,Secondary,1
9909,2782,15,Female,Secondary,0
9910,2782,24,Female,Secondary,0
9911,2783,10,Female,Secondary,0
9912,2783,11,Female,Secondary,0
9913,2784,16,Female,Tertiary,0
9914,2784,19,Female,Secondary,0
9915,2784,25,Female,None,0
9916,2784,19,Male,Secondary,0
9917,2784,48,Female,Tertiary,1
9918,2784,23,Male,Secondary,0
9919,2785,0,Female,Secondary,0
9920,2785,20,Male,Secondary,0
9921,2785,56,Female,Tertiary,1
9922,2785,6,Male,None,0
9923,2785,0,Female,Secondary,0
9924,2786,15,Male,Tertiary,0
9925,2787,45,Male,Secondary,1
9926,2787,36,Male,Secondary,0
9927,2787,34,Female,Secondary,0
9928,2788,40,Male,Tertiary,0
9929,2788,18,Female,None,0
9930,2788,21,Male,Tertiary,1
9931,2788,9,Male,Primary,0
9932,2789,28,Female,Primary,0
9933,2789,15,Female,Secondary,0
9934,2789,29,Male,Secondary,1
9935,2789,51,Female,Tertiary,0
9936,2790,38,Female,Secondary,0
9937,2790,32,Male,Primary,1
9938,2791,31,Female,Secondary,0
9939,2791,43,Female,Secondary,1
9940,2791,12,Female,Secondary,0
9941,2791,22,Male,Secondary,0
9942,2792,34,Female,Primary,0
9943,2792,33,Male,Tertiary,0
9944,2792,7,Female,Secondary,0
9945,2792,39,Male,Primary,0
9946,2792,24,Male,Primary,0
9947,2792,58,Male,None,0
9948,2792,19,Female,Tertiary,0
9949,2793,21,Male,Tertiary,0
9950,2793,79,Male,Secondary,0
9951,2794,34,Female,Primary,1
9952,2794,0,Male,Tertiary,0
9953,2794,22,Male,Secondary,0
9954,2795,16,Female,Secondary,0
9955,2795,68,Male,Tertiary,0
9956,2795,0,Female,Primary,0
9957,2795,3,Female,Tertiary,0
9958,2795,31,Female,Primary,1
9959,2795,39,Male,Tertiary,0
9960,2796,0,Male,Secondary,0
9961,2796,13,Male,Secondary,0
9962,2796,33,Male,Secondary,1
9963,2796,16,Male,Secondary,0
9964,2797,43,Male,Secondary,0
9965,2797,21,Female,Tertiary,1
9966,2797,14,Male,Secondary,0
9967,2798,25,Male,Secondary,0
9968,2798,39,Female,Secondary,0
9969,2798,27,Female,Primary,1
9970,2799,10,Male,Primary,0
9971,2799,17,Male,Secondary,0
9972,2800,18,Male,Tertiary,0
9973,2800,66,Female,Primary,0
9974,2800,0,Female,Secondary,0
9975,2800,0,Male,Tertiary,0
9976,2800,17,Female,Secondary,0
9977,2801,29,Male,Tertiary,1
9978,2801,32,Female,Tertiary,0
9979,2801,46,Male,Secondary,1
9980,2801,43,Female,Tertiary,1
9981,2801,20,Female,None,1
9982,2802,42,Male,Secondary,0
9983,2802,40,Female,Secondary,0
9984,2802,28,Male,Primary,0
9985,2802,50,Female,Secondary,0
9986,2802,26,Male,Primary,1
9987,2802,65,Female,Secondary,0
9988,2803,9,Female,Tertiary,0
9989,2803,16,Male,Primary,0
9990,2803,20,Female,Secondary,0
9991,2803,50,Male,Primary,0
9992,2803,3,Female,Secondary,0
9993,2803,18,Female,Secondary,1
9994,2804,22,Female,Tertiary,0
9995,2805,43,Male,Secondary,0
9996,2805,53,Male,Secondary,0
9997,2805,0,Male,Secondary,0
9998,2805,2,Female,Primary,0
9999,2805,23,Female,Secondary,1
10000,2805,14,Female,Secondary,0
10001,2806,13,Female,Tertiary,0
10002,2806,27,Male,Secondary,0
10003,2807,56,Male,Primary,0
10004,2807,8,Male,Secondary,0
10005,2807,25,Female,Primary,0
10006,2807,18,Male,Secondary,0
10007,2807,34,Female,Tertiary,0
10008,2808,24,Female,Secondary,1
10009,2808,42,Male,Primary,1
10010,2808,6,Female,Secondary,0
10011,2808,30,Female,Secondary,1
10012,2809,55,Female,Secondary,0
10013,2809,68,Female,Primary,1
10014,2810,14,Female,Secondary,0
10015,2810,23,Male,None,1
10016,2810,35,Female,Secondary,0
10017,2811,40,Male,None,1
10018,2811,25,Female,Secondary,0
10019,2812,13,Female,Secondary,0
10020,2812,52,Male,Secondary,1
10021,2812,36,Female,Primary,1
10022,2813,37,Female,Tertiary,1
10023,2813,3,Male,Tertiary,0
10024,2813,49,Female,Primary,0
10025,2813,53,Female,Secondary,1
10026,2814,9,Male,Primary,0
10027,2815,32,Male,Secondary,1
10028,2815,11,Female,Secondary,0
10029,2815,33,Female,Secondary,0
10030,2816,48,Female,None,0
10031,2816,6,Male,Tertiary,0
10032,2816,25,Female,Tertiary,1
10033,2816,18,Male,Primary,0
10034,2817,40,Male,Secondary,0
10035,2817,25,Male,Secondary,0
10036,2817,29,Male,None,0
10037,2818,50,Female,Tertiary,0
10038,2818,26,Male,Secondary,1
10039,2818,26,Female,None,0
10040,2818,38,Female,Primary,1
10041,2818,49,Male,Secondary,1
10042,2818,24,Female,Secondary,0
10043,2819,49,Male,Secondary,0
10044,2819,31,Female,Secondary,0
10045,2819,33,Female,Primary,0
10046,2819,19,Male,Secondary,1
10047,2820,59,Male,Primary,1
10048,2820,23,Male,Secondary,0
10049,2820,6,Female,None,0
10050,2821,47,Female,Primary,0
10051,2821,0,Male,Secondary,0
10052,2821,29,Female,Tertiary,1
10053,2822,22,Male,Primary,1
10054,2822,65,Male,Tertiary,1
10055,2823,36,Female,Primary,0
10056,2823,34,Female,Secondary,0
10057,2823,17,Female,Tertiary,0
10058,2823,21,Male,None,0
10059,2824,73,Female,Secondary,1
10060,2824,48,Male,Tertiary,1
10061,2824,18,Male,Primary,0
10062,2824,53,Male,Secondary,0
10063,2824,51,Male,Secondary,0
10064,2824,1,Male,Primary,0
10065,2825,12,Female,Secondary,0
10066,2826,5,Female,Secondary,0
10067,2826,8,Female,Tertiary,0
10068,2826,30,Male,Secondary,1
10069,2826,35,Female,Secondary,0
10070,2826,30,Female,Tertiary,0
10071,2826,14,Male,Primary,0
10072,2827,40,Male,Secondary,1
10073,2827,22,Female,Tertiary,0
10074,2827,29,Male,Secondary,1
10075,2827,20,Female,Secondary,1
10076,2828,0,Female,Primary,0
10077,2828,25,Male,Primary,1
10078,2828,39,Male,Secondary,0
10079,2828,40,Male,Primary,0
10080,2828,31,Female,Secondary,0
10081,2828,70,Male,Tertiary,0
10082,2829,63,Female,Secondary,1
10083,2829,10,Female,Secondary,0
10084,2829,11,Male,Secondary,0
10085,2829,36,Female,Tertiary,1
10086,2829,2,Male,Secondary,0
10087,2830,55,Female,Secondary,0
10088,2830,48,Male,Primary,1
10089,2831,16,Female,Primary,0
10090,2831,39,Female,Tertiary,1
10091,2831,44,Male,Secondary,1
10092,2831,21,Male,Secondary,1
10093,2831,46,Male,None,1
10094,2832,59,Male,Primary,1
10095,2832,15,Male,Primary,0
10096,2832,27,Female,Primary,0
10097,2832,38,Male,Secondary,0
10098,2833,23,Female,Tertiary,0
10099,2833,28,Male,Secondary,1
10100,2833,15,Female,Tertiary,0
10101,2834,29,Male,Secondary,0
10102,2834,7,Female,Primary,0
10103,2835,35,Male,Secondary,0
10104,2835,22,Female,Primary,1
10105,2835,41,Female,Primary,1
10106,2836,34,Female,Tertiary,1
10107,2836,43,Male,Tertiary,0
10108,2836,34,Female,Secondary,0
10109,2836,4,Female,Secondary,0
10110,2837,0,Male,Secondary,0
10111,2837,10,Male,Primary,0
10112,2838,8,Male,Primary,0
10113,2838,1,Male,Secondary,0
10114,2838,49,Male,Secondary,1
10115,2838,1,Male,Secondary,0
10116,2839,30,Male,Tertiary,0
10117,2840,10,Female,Secondary,0
10118,2840,13,Female,Secondary,0
10119,2840,8,Female,Secondary,0
10120,2840,40,Male,Secondary,1
10121,2841,29,Male,Secondary,0
10122,2841,19,Male,Secondary,0
10123,2842,51,Male,Tertiary,0
10124,2842,13,Male,Tertiary,0
10125,2842,39,Female,Secondary,0
10126,2842,31,Male,Secondary,0
10127,2843,28,Male,Tertiary,0
10128,2843,16,Male,Secondary,0
10129,2843,18,Female,Secondary,0
10130,2843,25,Female,Primary,1
10131,2843,19,Female,Primary,0
10132,2844,14,Male,Secondary,0
10133,2844,16,Male,Secondary,0
10134,2844,31,Female,Secondary,1
10135,2844,7,Male,Secondary,0
10136,2844,51,Male,Secondary,0
10137,2844,17,Female,Secondary,0
10138,2845,31,Male,Secondary,0
10139,2845,7,Female,Tertiary,0
10140,2845,35,Female,Secondary,0
10141,2845,47,Female,Secondary,0
10142,2846,29,Male,None,1
10143,2846,23,Male,Secondary,1
10144,2847,47,Male,None,0
10145,2847,49,Male,Primary,1
10146,2847,0,Female,None,0
10147,2847,0,Male,Secondary,0
10148,2847,34,Female,Primary,0
10149,2848,31,Male,Secondary,0
10150,2849,0,Female,Secondary,0
10151,2849,37,Male,Tertiary,0
10152,2849,0,Male,Primary,0
10153,2849,53,Female,Primary,0
10154,2850,43,Male,Secondary,1
10155,2850,47,Male,Tertiary,1
10156,2850,7,Female,Secondary,0
